id,name,cost,cardType,classes,tribes,deckBuildable,text,triggers,appNameOccurrences,genericCoverage,complexScore,risk,officialUrl,v250Status,v250Note,v252Status,v252Note,v253Status,v253Note,v254Status,v254Note,v255Status,v255Note,v256Status,v256Note
card_4da5d548,しあわせのそろばん,3,武器,商人,,True,味方ユニットが場に出た後そのユニットを+1/+1、武器の耐久力-1する,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1286,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_00b5533a,きせきのきのみ,7,特技,商人,,True,ユニット1体の攻撃力とHPを2倍にする,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1290,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_fff5c7df,炎のメイジドラキー,1,ユニット,商人,なし,True,死亡時：正面にいるランダムな敵ユニット1体にこのユニットの攻撃力と同じ数分のダメージ,死亡時|ダメージ|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1377,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_90378248,さくせんがえ,2,特技,商人,,True,縦一列にいる全ての味方ユニットにさくせんを出す,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1378,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_653054d1,魔神機キラーマジンガ,8,ユニット,商人,なし,True,2回攻撃、自分のターン終了時ランダムな敵に2ダメージを2回与える。召喚時：このカード以外に自分の手札が6枚以上ある場合魔神機キラーマジンガを1体出す,召喚時|自分のターン終了時|ダメージ|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1442,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_2f73a37d,不思議のダンジョン,1,建物,商人,,True,ダンジョン(耐久値9で踏破)、味方ユニットが場に出る度耐久値+1、踏破時：しあわせの箱1枚を手札に加える,場に出る|手札に加える,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1521,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5c3c6888,打ち出のそろばん,4,武器,商人,,True,この武器で攻撃した後ランダムな商人の特技カードを手札に1枚加える,攻撃した後|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1526,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_66c6772c,モンスターハウスだ!,8,特技,商人,,True,自分の場にはコスト4〜6の相手の場にはコスト2〜4のランダムな冒険者以外のユニットをそれぞれ6体ずつ出す,コスト|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1530,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_f4ffe012,悪夢の訪れ,2,特技,占い師,,True,次のターン相手プレイヤーの特技カードのコスト+7,コスト,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/326,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_c3ff9942,天変地異,8,特技,占い師,,True,必殺技、味方リーダーは超必中モードになる。 ランダムな敵ユニットに3ダメージを計4回与える。,ダメージ|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/342,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_cca328c6,つむじかぜ,2,特技,占い師,,True,合計3ダメージをランダムな敵に割り振る。スキルブースト:+1ダメージ,ダメージ|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/470,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d27a7e95,タロットシャッフル,1,特技,占い師,,True,敵ユニット1体に4ダメージを与える。 自分の手札1枚をデッキの一番上に置く。,ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/482,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_399c85ab,運命の分岐点,1,特技,占い師,,True,指定のマスの地形を天啓の神域に変える。,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/503,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_63fe06e3,メイジドラキー,1,ユニット,占い師,なし,True,死亡時:死亡したマスの地形を天啓の神域に変える。 この効果で地形の上書きはできない。,死亡時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/528,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_fe1e824d,戦車のタロット,2,特技,占い師,,True,占い:①全てのユニットに1ダメージ、②ランダムな敵1体に3ダメージ,占い|ダメージ|ランダム,0,fortune_engine,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/568,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_5a4cb9b9,幸運の導き手,2,特技,占い師,,True,デッキの一番上のカードのコストが4以上なら味方リーダーのHPを7回復。4以下なら全ての味方を2回復した後そのカードを手札に加える。,手札に加える|回復|コスト,0,,3,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/569,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_9fafe305,竜の胎動,1,特技,占い師,,True,ランダムなドラゴン系のユニットカードを手札に2枚加える,ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/588,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_ff73f13a,竜の逆鱗,1,特技,占い師,,True,ランダムな敵ユニット1体にドラゴン系の味方ユニットの中で最も高い攻撃力と同じダメージを与える,ダメージ|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/592,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_23d5d5f7,力のタロット,2,特技,占い師,,True,占い：①全ての味方ユニットの攻撃力+1、②ランダムな味方ユニット1体を+3/+2,占い|ランダム,0,fortune_engine,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/668,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_a208ad9d,運命の導き,2,特技,占い師,,True,おうえん、3枚の冒険者カードの中から1枚を選び手札に加える。味方リーダーが超必中モードの場合3枚全てを手札に加える。,手札に加える,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/827,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_a64a1c61,まほうおばば,0,ユニット,占い師,なし,True,召喚時：自分のデッキの1番上のカード残すとが奇数ならそのカードをデッキの一番下に移動させる。偶数なら味方リーダーのHPを1回復する。,召喚時|回復,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1130,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d57862d2,占い師の交換所,0,特技,占い師,,True,手札のコインを消費して以下の景品と交換する。1枚:銀のタロット、2枚:コスト3の太陽のタロット、3枚:いのりのゆびわ その後カードを1枚引く,カードを1枚引く|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1160,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_4ab4223a,いのりのゆびわ,0,特技,占い師,,False,味方リーダーのMPを2回復。自分のターン終了時70%の確率でいのりのゆびわを1枚手札に加える,自分のターン終了時|手札に加える|回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1161,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_c0de3c42,インプ,2,ユニット,占い師,なし,True,召喚時：GET(1)。BET：デッキの一番上が偶数コストなら敵リーダーに2ダメージ。このユニットへのBETは1ターン1回,召喚時|BET|GET|ダメージ|コスト,12,bet_engine+get_engine,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1162,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_ff657203,にじくじゃく,6,ユニット,占い師,なし,True,自分が偶数のコストの手札を使う度ランダムな敵1体に2ダメージ,ダメージ|コスト|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1163,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_ca4d3bc7,ルバンカ,4,ユニット,占い師,なし,True,におうだち。召喚時：デッキの一番上が偶数コストならGET(2)。BET：HP+1,召喚時|BET|GET|コスト,6,bet_engine+get_engine+keyword,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1164,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_95e4bddf,タロットフリング,7,特技,占い師,,True,全ての敵に1ダメージ。デッキの一番上のカードのコストが偶数なら代わりに4ダメージ,ダメージ|コスト,0,,3,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1204,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d8cdcd29,賢者ルシェンダ,8,ユニット,占い師,冒険者,True,召喚時：GET(1)。BET：自分の山札の1番上のカードが偶数コストのユニットなら場に出す。場が埋まっている場合は不発。それ以外なら手札に加える。,召喚時|BET|GET|手札に加える|場に出す|コスト,6,bet_engine+get_engine,6,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1205,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_51d3e2e1,イブール,5,ユニット,占い師,ドラゴン,True,相手プレイヤーの手札の特技カードのコスト+1、召喚時&攻撃時:相手のデッキの一番上にイブールの本が一枚置かれる,召喚時|攻撃時|コスト,23,,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1392,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d39b2341,ヘラクライザー,7,ユニット,占い師,なし,True,におうだち、自分がデッキからカードを手札に加える度ランダムな敵1体に2ダメージ、占い：(1)カードを1枚引く、(2)味方リーダーのテンション+2,占い|カードを1枚引く|手札に加える|ダメージ|ランダム,0,fortune_engine+keyword,3,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1394,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b1863a12,ドラゴビショップ,5,ユニット,占い師,ドラゴン,True,召喚時:カードを2枚引く、このターン中に使った占いカードの枚数分デッキと手札にあるこのカードのコスト-1,召喚時|占い|コスト,3,fortune_engine,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1537,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_13a68be3,闇の束縛,2,特技,魔剣士,,True,ユニット1体を-2/-2,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/347,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d64185fd,闇への供物,1,特技,魔剣士,,True,味方ユニットを一体を死亡させた後カードを1枚引く。 最大MPが1増える。,カードを1枚引く,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/349,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b039c1c0,いてつくはどう,2,特技,魔剣士,,True,全ての敵ユニットを封印する,封印,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/350,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3166e7bd,魔王の眼光,2,特技,魔剣士,,True,ユニット1体の攻撃力-4,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/355,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1c5a55aa,シュバルツシュルト,8,ユニット,魔剣士,なし,True,召喚時：他の味方ユニットの数と同じだけカードを引く,召喚時|カードを引く,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/366,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7a83d10c,魔界の雷,7,特技,魔剣士,,True,敵ユニット1体に2ダメージ、敵ユニットを倒した場合ピサロナイトを3体出す,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/369,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_445d5e8a,デスゴーゴン,8,ユニット,魔剣士,なし,True,このユニットの攻撃で敵ユニットを倒す度HPを超えた分だけ敵リーダーにダメージ。,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/370,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7253c8ad,ダークマター,9,特技,魔剣士,,True,全てのユニットを死亡させる。,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/371,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_dd89ae31,進化の秘法,9,特技,魔剣士,,True,必殺技、デスピサロに進化する。味方リーダーのHPを8回復する。,回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/372,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_911b72aa,ゼルドラド,10,ユニット,魔剣士,魔王,True,召喚時：このユニットを除く全ての味方ユニットの攻撃力+2、全ての敵ユニットの攻撃力-2,召喚時,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/374,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b6bbbd2e,増幅する闇,7,特技,魔剣士,,True,ユニット1体に+4/+4、スキルブースト:コスト-1,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/383,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3e93256f,ぐんたいアリ,1,ユニット,魔剣士,なし,True,死亡時：アイアンアントをこのマスに出す,死亡時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/471,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_f3adf8a2,邪悪な衝撃波,1,特技,魔剣士,,True,横一列にある後列マスの地形を全てバリア床に変える,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/572,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_dcc49cca,ソウルイーター,2,特技,魔剣士,,True,味方ユニット1体を死亡させた後そのユニットの攻撃力と同じだけ味方リーダーのHPを回復する。 カードを1枚引く。,カードを1枚引く|回復,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/573,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_74f27ab5,デスストーカー,6,ユニット,魔剣士,なし,True,自分のターン中味方ユニットがダメージを受けた場合ランダムな敵1体に2ダメージ,ダメージ|ランダム,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/574,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_e7caf27e,死への誘い,2,特技,魔剣士,,True,攻撃力1以下のユニット1体を死亡させる。 スキルブースト:攻撃力+1,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/591,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_42ffd45b,亡者の執念,2,特技,魔剣士,,True,全ての味方ユニットに「死亡時：1/2のアンデッドマンを1体出す」を付与する。,死亡時,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/628,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7b65c53d,冥府の門,2,特技,魔剣士,,True,1/2のアンデッドマンを2体出す。,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/671,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_27080916,終焉の波動,7,特技,魔剣士,,True,全てのユニットを-2/-2。スキルブースト：-1/-1,,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/760,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3a0e0c79,スパイクヘッド,1,ユニット,魔剣士,なし,True,召喚時：相手はカードを1枚引く,召喚時|カードを1枚引く,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/809,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_41478cc2,魔力の継承,2,特技,魔剣士,,True,横一列にいる敵味方全てのユニットに「死亡時：カードを1枚引く」を付与する。,死亡時|カードを1枚引く,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/810,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_7ac7202e,闇の咆哮,2,特技,魔剣士,,True,ランダムな敵ユニット1体を-3/-3。全ての味方ユニットを絶好調状態に戻す。,ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/886,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_a72d97d7,プチターク,1,ユニット,魔剣士,魔王,True,召喚時：自分のデッキから攻撃力8のユニットカードを１枚引く。 死亡時：敵味方全てのリーダーとユニットに1ダメージ,召喚時|死亡時|ダメージ,0,,4,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/900,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_213bb6bb,地獄への生贄,2,特技,魔剣士,,True,味方ユニット1体を死亡させる。カードを3枚引く,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/972,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_ccef8f4b,どくあおむし,1,ユニット,魔剣士,なし,True,召喚時：敵ユニット1体を毒にする,召喚時|毒,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1004,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_198ddb61,激昂の犠牲,2,特技,魔剣士,,True,味方ユニット1体を死亡させた後味方リーダーのテンション+3,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1005,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3c04a559,エビルプリースト,10,ユニット,魔剣士,魔王,True,召喚時：味方リーダーは究極生物に進化し自分のデッキが魔王デッキになる。自分のテンション-3,召喚時,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1018,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_bfc05c08,魔界からの侵攻,6,ユニット,魔剣士,なし,True,ピサロナイトを6体出す,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1061,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_3afdd5e1,帝王の一閃,7,ユニット,魔剣士,なし,True,全ての敵に4ダメージ,ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1062,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_1cb44e5d,魔王への生贄,7,特技,魔剣士,,True,ユニット1体を消滅させる。自分の手札に魔王系カードがあるならコスト-3,消滅|コスト,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1064,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_e753e7e3,ジゴデイン,0,特技,魔剣士,,False,横一列にいる全ての敵ユニットと敵リーダーに5ダメージ,ダメージ,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1095,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_2d8dfd54,絶望の再来,2,特技,魔剣士,,True,この対戦中に死亡した魔王系の味方ユニットをランダムに2枚まで手札に加える,手札に加える|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1096,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_4bc06754,魔剣士の交換所,0,特技,魔剣士,,True,手札のコインを消費して以下の景品と交換する。1枚:冥府の刃、2枚:せかいじゅのは、3枚：メタルキングの剣 その後 カードを1枚引く,カードを1枚引く,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1165,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_0a7fca19,メタルキングの剣,2,武器,魔剣士,,True,自分のターン中味方リーダーはハードメタルボディを得る,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1166,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_cb056082,雫の洗礼,1,特技,魔剣士,,True,ユニット1体を封印して1ダメージを与える,封印|ダメージ,0,,1,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1206,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_78e2da92,どくどくビンゴ,2,特技,魔剣士,,True,GET(1)、その後 手札にあるコインの枚数分ランダムな敵ユニットを毒にする,GET|毒|ランダム,0,get_engine,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1207,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_84e08b43,黄金兵長,7,ユニット,魔剣士,なし,True,召喚時：GET(1)。攻撃時：敵リーダーに味方の場のピサロナイトの数と同じダメージ。BET：ピサロナイトを1体場に出す。,召喚時|攻撃時|BET|GET|場に出す|ダメージ,7,bet_engine+get_engine,5,MEDIUM_COMPLEX_IMPLEMENTED_RECHECK,https://gameconductor.com/dqrivals/c/d/1208,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_c93ec402,悪夢招来,9,特技,魔剣士,,True,7コスト以上のランダムなユニットを2体出す,コスト|ランダム,0,,2,HIGH_COMPLEX_NO_EXPLICIT_NAME,https://gameconductor.com/dqrivals/c/d/1307,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_b980440e,邪竜軍王ガリンガ,12,ユニット,魔剣士,ドラゴン,True,このユニットの攻撃で敵ユニットが死亡する度HPを超えた分だけ敵リーダーにダメージ。対戦中に死亡した味方ユニットの数分コスト-1,ダメージ|コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1308,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_91c13223,プチさまようよろい,1,ユニット,魔剣士,なし,True,死亡時：ピサロナイト1枚を手札に加える,死亡時|手札に加える,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1395,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_838b4cd5,魔元帥ゼルドラド,10,ユニット,魔剣士,魔王,True,召喚時：全ての敵を毒にする。全ての敵ユニットの攻撃力-1。このユニットが場にいる間敵が受ける毒のダメージ+1,召喚時|敵が|場にいる間|このユニットが|毒|ダメージ,0,,2,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1440,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_dfb14f49,アンデッドガーデン,1,建物,魔剣士,,True,ダンジョン(耐久値13で踏破)、味方ユニットが死亡する度 耐久値+1 自分の最大MPが8以上なら代わりに耐久値+2、踏破時:自分の最大MPが15になる カードを2枚引く,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1541,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_8d8b59c8,トーマ王子,8,ユニット,魔剣士,なし,True,召喚時:以下の4つから1つを選び発動する・虚無の剣・無我の心・鉄壁の盾・追憶の呪縛,召喚時,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1550,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_0ea13f29,カイロスハント,0,特技,盗賊,,True,敵ユニット1体に1ダメージ。対象のユニットがダメージを受けている場合代わりに2ダメージ,ダメージ,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1309,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_402a1aa5,無影のゴースト,1,ユニット,盗賊,なし,True,このユニットは効果の対象にならない,,0,,0,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1310,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
card_d444566d,しきりなおし,2,特技,盗賊,,True,味方ユニット1体を手札に戻す。そのカードのコスト-2,コスト,0,,1,HIGH_NO_NAME_NO_GENERIC,https://gameconductor.com/dqrivals/c/d/1314,PENDING,未処理。次バッチで確認。,PENDING,,PENDING,,PENDING,,PENDING,,PENDING,
